0.462415	0.107838	-0.343962	4.60942	-15.8682	-11.2588	1.09	0.806377	1.12	0.560284	122
0.233656	-0.0122609	-0.349681	1.86431	-9.3092	-7.44489	1.02	0.583337	0.89	0.578431	122
0.21078	-0.000822942	-0.281053	1.6388	-10.4098	-8.77096	1.02	0.491833	1.15	0.569767	122
0.239375	0.0563669	-0.24102	1.63802	-5.41128	-3.77326	1.01	0.480395	0.82	0.619048	122
0.26797	0.136433	-0.223863	3.35532	-4.88764	-1.53232	1.03	0.491833	1.16	0.732558	122
0.342316	0.147871	-0.195269	5.13063	-5.95388	-0.823252	1.09	0.537585	1.17	0.638298	122
0.348035	0.124995	-0.200988	3.31121	-1.43329	1.87792	0.88	0.549023	0.79	0.59375	122
0.513886	0.193623	-0.183831	6.88229	-2.61638	4.26591	1.03	0.697717	1.05	0.540984	122
0.782678	0.393787	-0.212426	7.08167	-3.99712	3.08455	0.92	0.995104	1	0.609195	122
0.794116	0.445258	-0.292491	12.7769	0.121412	12.8983	0.96	1.08661	0.92	0.678947	122
1	0.405225	-0.338243	11.2026	-8.65728	2.54532	1	1.33824	0.98	0.555556	122
0.299707	-0.0977561	-0.186081	1.61886	-2.144	-0.525137	0.73	0.485789	1.36	0.181818	122
0.293398	-0.0472845	-0.173463	1.1362	-3.13125	-1.99506	0.7	0.466862	0.75	0.27027	122
0.268163	-0.0346666	-0.173463	1.7892	-2.96722	-1.17801	0.74	0.441626	0.71	0.314286	122
0.249236	-0.00943087	-0.186081	1.7734	-3.37398	-1.60058	0.74	0.435317	0.78	0.405797	122
0.306016	-0.0346666	-0.19239	2.07629	-2.74328	-0.66699	0.73	0.498406	0.7	0.316456	122
0.261854	0.0158049	-0.179772	2.07629	-2.59512	-0.518828	0.7	0.441626	0.7	0.442857	122
0.274472	-0.0599024	-0.198699	2.07629	-2.74953	-0.673234	0.72	0.473171	0.75	0.293333	122
0.293398	-0.0472845	-0.186081	2.34758	-1.27993	1.06764	0.67	0.47948	0.6	0.289474	122
0.331252	0.0284228	-0.154537	2.82712	-2.65802	0.169107	0.72	0.485789	0.82	0.376623	122
0.318634	0.0473496	-0.173463	2.72299	-2.03987	0.683123	0.69	0.492098	0.67	0.448718	122
0.324943	0.0284228	-0.186081	3.02582	-2.02101	1.00481	0.76	0.511024	0.67	0.419753	122
0.312325	0.00318702	-0.19239	2.10459	-2.99239	-0.887803	0.71	0.504715	0.78	0.3875	122
0.306016	0.00949596	-0.186081	1.63467	-1.36189	0.272782	0.7	0.492098	0.63	0.397436	122
0.293398	-0.00312192	-0.186081	2.3066	-4.35187	-2.04527	0.74	0.47948	0.85	0.381579	122
0.293398	-0.0283577	-0.223935	2.54946	-2.54146	0.00800137	0.76	0.517333	0.65	0.378049	122
0.331252	-0.0662114	-0.205008	2.0668	-2.39954	-0.332747	0.71	0.53626	0.74	0.258824	122
0.268163	-0.0283577	-0.179772	2.40442	-3.15024	-0.74582	0.72	0.447935	0.76	0.338028	122
0.324943	-0.0283577	-0.205008	1.71987	-2.37424	-0.654373	0.72	0.529951	0.71	0.333333	122
0.268163	-0.00312192	-0.19239	2.08891	-1.63005	0.458863	0.69	0.460553	0.63	0.410959	122
0.306016	-0.0283577	-0.198699	2.62517	-2.07467	0.550505	0.72	0.504715	0.74	0.3375	122
0.337561	-0.00312192	-0.179772	2.78608	-3.4467	-0.660616	0.77	0.517333	0.78	0.341463	122
0.331252	-0.00943087	-0.186081	2.30023	-2.14719	0.153042	0.7	0.517333	0.71	0.341463	122
0.318634	-0.0599024	-0.19239	1.96592	-2.79063	-0.824714	0.73	0.511024	0.74	0.259259	122
0.312325	-0.0157398	-0.19239	2.31603	-4.45593	-2.1399	0.74	0.504715	0.8	0.35	122
0.318634	0.0158049	-0.205008	2.51161	-3.12182	-0.61021	0.76	0.523642	0.67	0.421687	122
0.293398	-0.0283577	-0.211317	2.16768	-3.10602	-0.93834	0.72	0.504715	0.74	0.3625	122
0.369106	-0.00312192	-0.198699	2.45802	-3.05548	-0.597462	0.71	0.567805	0.78	0.344444	122
0.280781	0.0158049	-0.19239	2.57158	-2.32689	0.244684	0.72	0.473171	0.68	0.44	122
0.375415	-0.0157398	-0.205008	2.30966	-2.09353	0.216131	0.67	0.580423	0.67	0.326087	122
0.337561	-0.00943087	-0.186081	3.75454	-1.82868	1.92585	0.76	0.523642	0.67	0.337349	122
0.337561	-0.0409756	-0.198699	2.82075	-2.65496	0.16579	0.76	0.53626	0.8	0.294118	122
0.369106	-0.0157398	-0.179772	2.26237	-3.79356	-1.53119	0.72	0.548878	0.8	0.298851	122
0.299707	0.0221138	-0.198699	2.86179	-2.2545	0.607286	0.74	0.498406	0.64	0.443038	122
0.299707	-0.0535935	-0.205008	2.27818	-4.15317	-1.87499	0.71	0.504715	0.83	0.3	122
0.331252	-0.0472845	-0.211317	2.54003	-2.63935	-0.0993158	0.73	0.542569	0.62	0.302326	122
0.312325	-0.0157398	-0.205008	1.92169	-3.27954	-1.35785	0.69	0.517333	0.76	0.365854	122
0.324943	-0.0599024	-0.230244	2.33177	-2.19454	0.137237	0.7	0.555187	0.65	0.306818	122
0.306016	-0.0220488	-0.217626	2.04468	-2.34914	-0.304454	0.66	0.523642	0.68	0.373494	122
0.337561	-0.0157398	-0.217626	2.15512	-3.36468	-1.20956	0.67	0.555187	0.73	0.363636	122
0.306016	-0.0283577	-0.211317	2.76085	-2.21353	0.547318	0.72	0.517333	0.62	0.353659	122
0.331252	-0.0346666	-0.198699	2.62198	-4.11525	-1.49327	0.72	0.529951	0.83	0.309524	122
0.337561	-0.0157398	-0.211317	2.76085	-3.76839	-1.00754	0.76	0.548878	0.7	0.356322	122
0.280781	-0.0409756	-0.205008	2.58101	-2.28293	0.298083	0.77	0.485789	0.66	0.337662	122
0.312325	0.00318702	-0.211317	1.95005	-3.7053	-1.75525	0.74	0.523642	0.84	0.409639	122
0.306016	-0.0220488	-0.211317	1.61886	-2.34283	-0.723966	0.72	0.517333	0.67	0.365854	122
0.287089	-0.0220488	-0.198699	1.94381	-1.96436	-0.0205516	0.69	0.485789	0.71	0.363636	122
0.299707	-0.0409756	-0.205008	2.16462	-1.42497	0.739643	0.72	0.504715	0.68	0.325	122
0.375415	-0.0220488	-0.19239	2.11727	-3.29522	-1.17795	0.71	0.567805	0.82	0.3	122
0.350179	0.00318702	-0.179772	2.65984	-2.72754	-0.0677059	0.7	0.529951	0.67	0.345238	122
0.34387	-0.00312192	-0.211317	3.32234	-2.33645	0.985888	0.75	0.555187	0.7	0.375	122
0.324943	0.0221138	-0.223935	2.87434	-1.07486	1.79948	0.72	0.548878	0.67	0.448276	122
0.337561	0.0221138	-0.198699	2.55577	-2.56345	-0.00767335	0.68	0.53626	0.83	0.411765	122
0.388033	-0.0220488	-0.205008	3.22771	-2.50042	0.727286	0.71	0.593041	0.67	0.308511	122
0.375415	0.00949596	-0.198699	3.25925	-2.19141	1.06784	0.73	0.574114	0.67	0.362637	122
0.350179	-0.00312192	-0.217626	2.51155	-3.26055	-0.749007	0.71	0.567805	0.77	0.377778	122
0.375415	-0.0283577	-0.205008	2.73242	-3.75258	-1.02016	0.71	0.580423	0.75	0.304348	122
0.324943	0.00949596	-0.198699	2.2214	-1.70888	0.512522	0.7	0.523642	0.59	0.39759	122
0.331252	-0.0220488	-0.198699	1.80182	-3.2134	-1.41158	0.71	0.529951	0.74	0.333333	122
0.324943	-0.0220488	-0.217626	1.7734	-3.27018	-1.49678	0.7	0.542569	0.7	0.360465	122
0.331252	-0.0535935	-0.242862	1.90589	-3.83473	-1.92884	0.71	0.574114	0.73	0.32967	122
0.34387	-0.0409756	-0.249171	2.18348	-2.51954	-0.336064	0.72	0.593041	0.64	0.351064	122
0.337561	-0.0346666	-0.211317	1.86803	-2.64241	-0.774373	0.66	0.548878	0.77	0.321839	122
0.337561	-0.0346666	-0.211317	2.49906	-3.07141	-0.572356	0.69	0.548878	0.7	0.321839	122
0.394341	0.0221138	-0.198699	2.30348	-2.62979	-0.326308	0.68	0.593041	0.69	0.37234	122
0.388033	-0.0346666	-0.217626	3.00059	-2.80332	0.19727	0.7	0.605659	0.66	0.302083	122
0.083145	0.0122085	-0.0996528	0.481811	-0.859037	-0.377227	0.7	0.182798	0.71	0.61194	128
0.104972	-0.0123464	-0.0641846	0.863638	-1.53021	-0.666567	0.69	0.169156	0.72	0.306452	128
0.0558617	-0.0123464	-0.0778262	-0.0721771	-1.23814	-1.31031	0.66	0.133688	0.67	0.489796	128
0.0858733	0.00129524	-0.0669129	0.368516	-0.784683	-0.416167	0.71	0.152786	0.57	0.446429	128
0.09133	0.0176652	-0.0669129	0.660447	-2.01408	-1.35364	0.84	0.158243	0.95	0.534483	128
0.0804167	-0.0314447	-0.165133	0.344099	-0.436561	-0.0924614	0.68	0.245549	0.74	0.544444	128
0.0858733	-0.0232597	-0.0750979	0.291985	-1.71157	-1.41958	1.35	0.160971	0.65	0.322034	128
0.0886016	-0.00143309	-0.0941961	0.603014	-1.18528	-0.582265	0.74	0.182798	1.39	0.507463	128
0.0695034	-0.0205314	-0.0778262	0.378134	-1.06939	-0.69126	0.7	0.14733	0.72	0.388889	128
0.07496	0.00129524	-0.0559996	0.47335	-0.678968	-0.205618	1.38	0.13096	0.7	0.4375	128
0.0585901	-0.00143309	-0.0805545	0.315383	-0.908147	-0.592764	0.74	0.139145	1.34	0.568627	128
0.0504051	0.00129524	-0.0669129	0.357741	-1.53894	-1.1812	0.72	0.117318	0.81	0.581395	128
0.0776883	0.00675189	-0.0805545	0.708124	-0.256215	0.451908	0.74	0.158243	0.69	0.551724	128
0.0558617	-0.00688974	-0.0778262	0.0808848	-0.310561	-0.229676	0.66	0.133688	0.47	0.530612	128
0.500579	0.388717	-0.0450863	7.33795	3.24158	10.5795	3.69	0.545665	1.71	0.795	128
0.0776883	0.0122085	-1	0.581188	-0.168688	0.4125	0.67	1.07769	2.69	0.939241	128
0.0940583	0.0203935	-0.0478146	0.897673	-0.818113	0.0795609	0.74	0.141873	0.88	0.480769	128
0.0394918	-0.025988	-0.0750979	-0.0391615	-1.28336	-1.32252	0.65	0.11459	0.7	0.428571	128
0.0504051	0.0149369	-0.0559996	0.341371	-0.512264	-0.170894	0.92	0.106405	0.61	0.666667	128
0.879816	0.841619	-0.0559996	4.30359	18.777	23.0806	1.2	0.935815	1.22	0.959184	128
0.293226	0.282313	-0.0396296	1.15381	-2.21281	-1.05901	3.74	0.332856	2.49	0.967213	128
0.0558617	0.0149369	-0.107838	0.436862	-3.29227	-2.8554	2.18	0.163699	3.71	0.75	128
0.0476768	-0.017803	-0.0778262	0.176376	-0.830927	-0.654551	0.72	0.125503	0.53	0.478261	128
0.0722317	0.0258502	-0.0532713	0.416882	-1.76826	-1.35138	1.32	0.125503	0.88	0.630435	128
0.066775	0.0176652	-0.0941961	0.927685	-0.520398	0.407287	2.57	0.160971	2.47	0.694915	128
0.083145	-0.0287163	-0.0669129	0.277186	-6.36384	-6.08665	5.16	0.150058	3.24	0.254545	128
0.083145	0.0176652	-0.0914678	0.536791	0.272942	0.809732	0.88	0.174613	3.3	0.625	128
0.066775	-0.0396296	-0.034173	-0.0924328	-0.297801	-0.390234	0.43	0.100948	0.61	-0.0540541	128
0.0755291	-0.185498	-0.218126	-1.12749	1.13053	0.00304708	0.75	0.293655	1.33	0.111111	120
0.0211484	-0.120241	-0.0876129	-1.73534	-3.95225	-5.68759	0.69	0.108761	0.61	-0.3	120
0.282176	-0.0332322	-0.20725	0.882181	-0.741985	0.140196	0.47	0.489426	0.54	0.355556	120
0.0102723	-0.0658606	-0.109365	-0.121449	-3.34984	-3.47129	0.41	0.119637	0.3	0.363636	120
0.293052	-0.0876129	-0.272507	3.51179	-4.64047	-1.12868	1.02	0.565559	0.7	0.326923	120
0.358308	0.303928	-0.326888	0.662236	1.53717	2.19941	0.46	0.685196	0.84	0.920635	120
0.0102723	-0.15287	-0.0549845	-0.831417	-1.07187	-1.90329	1.33	0.0652568	1.04	-1.5	120
0.271299	0.119034	-0.20725	2.6417	0.364361	3.00606	0.54	0.47855	0.9	0.681818	120
0.0755291	0.0211484	-0.098489	0.16133	-0.603622	-0.442291	0.48	0.174018	0.19	0.6875	120
0.401813	-0.01148	-0.174622	3.93717	-4.04831	-0.111149	0.94	0.576435	1.12	0.283019	120
0.249547	0.108157	-0.196374	2.17704	-2.69847	-0.521422	0.94	0.445921	0.89	0.682927	120
0.271299	0.108157	-0.196374	2.09245	1.57045	3.6629	1.86	0.467674	1.71	0.651163	120
0.216919	0.0972813	-0.185498	2.66345	-6.36795	-3.7045	1.03	0.402417	1.21	0.702703	120
0.347432	-0.01148	-0.239879	0.829612	0.0948729	0.924485	0.45	0.587311	0.56	0.388889	120
0.0755291	-0.141994	-0.120241	-0.462836	-0.425981	-0.888816	0.47	0.19577	0.22	-0.111111	120
0.314804	-0.0441084	-0.15287	3.15408	-3.45919	-0.305108	0.88	0.467674	1.07	0.232558	120
0.216919	-0.01148	-0.196374	2.0991	-4.75585	-2.65675	1.2	0.413293	1.28	0.447368	120
0.140786	-0.0876129	-0.098489	-1.57763	-2.01932	-3.59694	0.91	0.239275	0.92	0.0454545	120
0.271299	0.18429	-0.0767367	1.02901	-2.86221	-1.83321	0.83	0.348036	0.7	0.75	120
0.18429	0.0755291	-0.239879	0.58611	0.120248	0.706358	0.45	0.424169	0.56	0.74359	120
0.0755291	-0.174622	-0.0876129	-1.19395	-4.50754	-5.70149	0.58	0.163142	0.48	-0.533333	120
0.260423	0.0211484	-0.250755	1.87312	-0.694851	1.17827	0.96	0.511178	0.66	0.531915	120
0.260423	-0.0223561	-0.141994	1.33233	0.501531	1.83386	0.92	0.402417	1.09	0.297297	120
0.271299	-0.000603842	-0.163746	2.39276	-1.00782	1.38493	1.11	0.435045	1.33	0.375	120
0.173414	0.0320245	-0.01148	1.44714	0.0314207	1.47856	0.22	0.184894	0.28	0.235294	120
0.195166	-0.0767367	-0.000603842	0.349855	-1.39153	-1.04168	0.58	0.19577	0.35	-0.388889	120
0.293052	-0.01148	-0.131117	2.30816	-0.57159	1.73657	0.81	0.424169	0.68	0.282051	120
0.249547	0.140786	-0.120241	2.27372	-4.22292	-1.9492	1.4	0.369788	1.51	0.705882	120
0.140786	-0.15287	-0.0658606	-0.966157	-2.1438	-3.10996	0.53	0.206646	0.63	-0.421053	120
0.195166	0.0320245	-0.185498	1.62115	-4.3178	-2.69665	0.96	0.380665	0.89	0.571429	120
0.162538	0.0972813	-0.174622	1.43868	-2.54437	-1.10569	1.24	0.33716	1.45	0.806452	120
0.216919	-0.120241	-0.0658606	-0.485178	-1.14621	-1.63138	0.98	0.282779	0.94	-0.192308	120
0.151662	0.108157	-0.109365	0.400001	0.624173	1.02417	0.71	0.261027	0.23	0.833333	120
1	0.912991	-0.0332322	3.80423	6.58129	10.3855	1.08	1.03323	1.12	0.915789	120
0.195166	0.173414	-0.381268	0.368581	0.743811	1.11239	0.57	0.576435	0.65	0.962264	120
0.206043	0.0755291	-0.0549845	1.40484	0.984911	2.38975	0.8	0.261027	1.03	0.5	120
0.282176	0.119034	-0.261631	2.64291	-1.51537	1.12754	1.19	0.543806	1.35	0.7	120
0.108157	-0.163746	-0.0658606	-1.10875	-2.78851	-3.89726	0.58	0.174018	0.47	-0.5625	120
0.0864052	0.0211484	-0.196374	0.708163	-3.51116	-2.803	0.96	0.282779	0.65	0.769231	120
0.108157	-0.000603842	-0.196374	0.242905	-1.41932	-1.17642	0.91	0.304532	0.86	0.642857	120
0.108157	0.108157	-0.163746	0.410878	-2.55043	-2.13955	0.93	0.271903	1.19	1	120
0.140786	-0.0223561	-0.141994	0.467077	-2.45193	-1.98486	1.45	0.282779	1.25	0.423077	120
0.412689	0.216919	-0.0876129	2.50574	0.950457	3.4562	0.41	0.500302	0.68	0.608696	120
0.216919	0.12991	-0.0549845	0.639276	0.0139023	0.653179	0.31	0.271903	0.36	0.68	120
0.0972813	0.0755291	-0.141994	0.506951	0.613908	1.12086	0.45	0.239275	0.49	0.909091	120
0.271299	0.119034	-0.0658606	1.2139	4.44895	5.66285	0.47	0.33716	0.52	0.548387	120
0.119034	-0.0332322	-0.01148	0.516016	-0.909965	-0.393949	0.41	0.130514	0.27	-0.166667	120
0.32568	0.0972813	-0.163746	4.22901	-1.23623	2.99277	0.86	0.489426	0.88	0.533333	120
0.282176	0.140786	-0.163746	3.02297	0.408462	3.43143	0.31	0.445921	0.44	0.682927	120
0.18429	-0.098489	-0.0332322	-0.644704	-2.73171	-3.37642	0.72	0.217523	0.48	-0.3	120
0.0646529	-0.000603842	-0.229003	0.0549915	-4.57823	-4.52323	0.87	0.293655	0.98	0.777778	120
0.140786	-0.000603842	-0.174622	0.532937	-5.14317	-4.61023	1.09	0.315408	1.23	0.551724	120
0.108157	0.0972813	0.0429007	0.754687	-1.02052	-0.265837	0.88	0.0652568	0.65	0.833333	120
0.12991	0.0429007	-0.098489	0.647737	-3.28578	-2.63804	0.92	0.228399	0.9	0.619048	120
0.108157	-0.0658606	-0.15287	0.056803	-4.36372	-4.30692	0.9	0.261027	1	0.333333	120
0.173414	0.0755291	-0.141994	0.519639	-0.0138953	0.505743	0.15	0.315408	0.27	0.689655	120
0.925911	0.0862337	-0.457087	5.58945	-4.26563	1.32383	0.69	1.383	0.62	0.392857	146
0.851822	0.135626	-0.43239	6.83642	-5.13	1.70642	0.7	1.28421	0.7	0.442308	146
0.72834	0.0862337	-0.407694	6.3182	-6.64985	-0.331643	0.68	1.13603	0.73	0.434783	146
0.703643	0.11093	-0.382998	5.89836	-3.2891	2.60926	0.63	1.08664	0.58	0.454545	146
0.703643	0.0862337	-0.382998	5.70079	-7.60045	-1.89966	0.66	1.08664	0.72	0.431818	146
0.777733	0.0615373	-0.457087	5.25666	-4.75833	0.498333	0.67	1.23482	0.54	0.42	146
0.876518	0.0615373	-0.481783	8.13359	-0.858414	7.27518	1.31	1.3583	1.39	0.4	146
0.72834	0.135626	-0.457087	7.17002	-5.82191	1.34812	0.66	1.18543	0.7	0.5	146
0.72834	0.135626	-0.407694	7.40484	-7.64985	-0.245002	0.66	1.13603	0.67	0.478261	146
0.950607	0.11093	-0.43239	8.93561	-4.16684	4.76877	0.66	1.383	0.64	0.392857	146
0.703643	0.0615373	-0.407694	6.55221	-2.27573	4.27647	0.65	1.11134	0.58	0.422222	146
0.456679	-0.0125519	-0.333605	4.08298	-0.396364	3.68661	0.42	0.790284	0.51	0.40625	146
0.555465	0.555465	-0.111337	1.11093	-2.10123	-0.990299	0.24	0.666802	0.27	1	146
0.456679	0.407287	-0.975711	0.863966	-3.15714	-2.29317	0.57	1.43239	0.55	0.965517	146
0.975304	-0.16073	-0.43239	6.41699	-5.75955	0.657434	0.62	1.40769	0.6	0.192982	146
0.72834	0.0368409	-0.457087	6.26881	-6.55025	-0.281436	0.61	1.18543	0.64	0.416667	146
1	-0.185427	-0.481783	6.3429	-7.61178	-1.26888	0.66	1.48178	0.59	0.2	146
0.975304	-0.185427	-0.50648	7.83683	-5.95672	1.88011	0.68	1.48178	0.65	0.216667	146
0.851822	-0.0125519	-0.457087	6.41658	-5.16643	1.25015	0.64	1.30891	0.69	0.339623	146
0.629554	0.0368409	-0.457087	6.34249	-6.16684	0.175651	0.65	1.08664	0.65	0.454545	146
0.629554	-0.0125519	-0.50648	3.72549	-7.16725	-3.44176	0.61	1.13603	0.62	0.434783	146
0.753036	0.0862337	-0.481783	5.76274	-5.89559	-0.13285	0.64	1.23482	0.63	0.46	146
0.802429	0.0368409	-0.50648	6.0097	-7.63729	-1.62759	0.63	1.30891	0.67	0.415094	146
0.753036	0.0368409	-0.481783	7.46597	-8.35308	-0.887108	0.69	1.23482	0.65	0.42	146
0.580161	0.11093	-0.580569	4.02185	-2.3984	1.62344	0.61	1.16073	0.5	0.595745	146
0.678947	0.0615373	-0.407694	5.70079	-4.90732	0.793468	0.62	1.08664	0.74	0.431818	146
0.802429	0.11093	-0.555872	7.15788	-6.59964	0.558241	0.64	1.3583	0.65	0.490909	146
0.802429	0.0862337	-0.457087	6.96031	-5.29032	1.66999	0.64	1.25952	0.62	0.431373	146
0.678947	0.160323	-0.481783	5.81213	-4.26481	1.54732	0.62	1.16073	0.6	0.553191	146
0.72834	0.0121445	-0.457087	5.70079	-6.40207	-0.701275	0.6	1.18543	0.68	0.395833	146
0.876518	-0.0372482	-0.457087	5.04613	-7.18021	-2.13407	0.65	1.3336	0.62	0.314815	146
0.925911	0.0862337	-0.407694	5.72549	-3.73363	1.99185	0.66	1.3336	0.57	0.37037	146
0.629554	0.11093	-0.407694	5.37974	-6.58749	-1.20775	0.63	1.03725	0.73	0.5	146
0.72834	0.0121445	-0.43239	5.3429	-5.50004	-0.157139	0.61	1.16073	0.58	0.382979	146
0.703643	0.0121445	-0.43239	6.18217	-6.06805	0.114113	0.64	1.13603	0.63	0.391304	146
0.827125	-0.0125519	-0.50648	6.41699	-6.24093	0.176058	0.64	1.3336	0.63	0.37037	146
0.777733	-0.0125519	-0.50648	5.3182	-6.00652	-0.688315	0.6	1.28421	0.64	0.384615	146
0.629554	0.0368409	-0.457087	4.86111	-5.75955	-0.898438	0.62	1.08664	0.61	0.454545	146
0.777733	0.0368409	-0.457087	5.81213	-7.74822	-1.93609	0.62	1.23482	0.64	0.4	146
0.802429	0.0368409	-0.50648	7.14533	-6.75996	0.385366	0.67	1.30891	0.62	0.415094	146
0.678947	0.0121445	-0.43239	5.46638	-6.30287	-0.836494	0.61	1.11134	0.64	0.4	146
0.654251	0.0121445	-0.457087	5.25626	-4.93121	0.325051	0.59	1.11134	0.57	0.422222	146
0.72834	-0.0125519	-0.407694	5.84897	-7.61219	-1.76322	0.63	1.13603	0.66	0.347826	146
0.753036	0.0368409	-0.457087	5.83683	-6.68587	-0.849046	0.62	1.21012	0.61	0.408163	146
0.777733	0.185019	-0.50648	7.45424	-6.64903	0.805205	0.62	1.28421	0.64	0.538462	146
0.72834	-0.0619446	-0.531176	6.12063	-5.2644	0.856227	0.6	1.25952	0.54	0.372549	146
0.629554	-0.0619446	-0.457087	5.54006	-2.91662	2.62344	0.6	1.08664	0.53	0.363636	146
0.851822	-0.210123	-0.382998	3.86071	-10.9956	-7.13489	0.63	1.23482	0.76	0.14	146
0.654251	-0.086641	-0.629962	0.26718	-3.27736	-3.01018	0.62	1.28421	0.61	0.423077	146
0.629554	-0.16073	-0.50648	5.44128	-9.68669	-4.24541	0.62	1.13603	0.64	0.304348	146
0.802429	-0.284212	-0.531176	3.50281	-7.88344	-4.38063	0.62	1.3336	0.59	0.185185	146
0.654251	-0.185427	-0.50648	5.26881	-8.64944	-3.38063	0.63	1.16073	0.63	0.276596	146
0.777733	-0.16073	-0.50648	5.03358	-6.7968	-1.76322	0.65	1.28421	0.64	0.269231	146
0.753036	-0.16073	-0.481783	3.10767	-7.00692	-3.89925	0.62	1.23482	0.64	0.26	146
0.580161	-0.136034	-0.457087	4.78743	-6.58668	-1.79925	0.57	1.03725	0.58	0.309524	146
0.753036	-0.234819	-0.481783	4.88581	-7.43931	-2.5535	0.59	1.23482	0.62	0.2	146
0.851822	0.0368409	-0.457087	6.6267	-6.74782	-0.121113	0.62	1.30891	0.6	0.377358	146
